8095,Sheilakathryn,Setch,19/06/1982,CN,POR,830
8096,Gertruda,Moakler,15/12/1966,EG,DEL,957
8097,Obie,Dennitts,18/04/1995,HR,POR,871
8098,Cindi,Duddell,25/01/1997,CN,DEL,523
8099,Kenn,Gilphillan,05/06/2001,PH,DEF,462
8100,Sammie,Allatt,24/12/1997,CN,DEF,322
8101,Marcille,Mingaud,24/01/2012,CO,POR,110
8102,Raina,Pearle,05/01/1952,MG,DEL,548
8103,Sancho,Benda,13/06/1952,TZ,DEF,522
8104,Mathian,Setterthwait,15/01/1952,CN,DEL,352
8105,Rik,Ryves,05/10/2000,SY,DEL,28
8106,Regen,Moreland,29/04/1972,ID,DEL,882
8107,Tallie,Lodewick,28/04/1959,US,POR,679
8108,Ingram,Ovenell,02/01/1942,BR,DEL,457
8109,Dale,Sermin,10/10/1985,PY,DEL,438
8110,Siouxie,Glazier,02/05/1950,PS,DEF,705
8111,Dasha,Boswood,27/06/1946,UA,DEL,4
8112,Alfonse,Sibyllina,19/10/1962,RU,DEL,475
8113,Demetrius,De La Salle,17/05/1950,ID,MC,787
8114,Rois,Chatelot,01/04/1995,FI,DEF,350
8115,Fawn,Kinworthy,15/11/1959,TH,MC,879
8116,Kellyann,Commander,26/06/1953,CN,POR,492
8117,Erhart,Farahar,23/04/1969,PH,DEL,857
8118,Velvet,Adrien,24/12/1968,MK,MC,455
8119,Rianon,Tithecote,05/07/1956,ID,MC,607
8120,Erhard,Weddeburn,12/04/1979,ID,MC,833
8121,Romola,Lyles,15/03/1994,CZ,DEL,663
8122,Rene,Grealy,20/09/1956,BR,DEL,382
8123,Tab,Ruckhard,18/01/2004,US,DEL,917
8124,Colleen,Murrow,18/07/1996,ID,DEL,998
8125,Russ,Nardrup,07/11/1960,CN,DEF,145
8126,Thorin,Drewett,20/03/1960,NG,DEF,967
8127,Clair,Matijevic,21/09/1979,ID,DEL,955
8128,Roddie,Tallach,17/06/1974,RU,MC,351
8129,Devina,Annice,14/07/2006,CN,DEL,747
8130,Niel,Peche,23/07/1945,PH,DEL,759
8131,Brice,Coughan,13/04/2013,CN,POR,130
8132,Consalve,Acutt,19/04/1987,FR,DEL,816
8133,Fidole,Maro,19/07/1951,CN,MC,511
8134,Cristine,Hoys,02/09/1961,PE,DEL,141
8135,Filia,Roo,03/08/1990,PT,DEF,846
8136,Fred,Sheraton,28/02/1942,VN,POR,591
8137,Grantley,Clemenzo,30/11/1948,CN,DEL,984
8138,Jacquenetta,Maleck,16/02/1967,PH,DEL,155
8139,Harwell,Trytsman,26/04/1940,ID,DEL,130
8140,Skyler,Gaunt,13/06/1980,RU,DEF,499
8141,Beryle,MacGilfoyle,26/01/1997,GR,DEL,174
8142,Minnie,Simoes,07/04/1998,IE,DEL,123
8143,Christabella,Boncoeur,01/09/1968,TH,POR,343
8144,Martainn,Heald,16/01/1982,HN,DEL,62
8145,Noach,Barrie,29/01/1956,CN,DEF,676
8146,Pietra,Gandar,08/01/1965,PH,DEL,186
8147,Estrella,Sawkins,09/02/2009,CN,MC,457
8148,Dorolice,Peplay,24/12/1969,PT,DEL,727
8149,Berry,Duley,28/04/2004,CN,POR,755
8150,Nickolai,McLane,29/06/1955,CO,POR,219
8151,Virgie,Fairholme,09/04/1976,US,MC,361
8152,Nickie,Aslott,07/05/1990,NO,DEL,932
8153,Traver,Lockey,04/12/1944,SI,DEL,921
8154,Gui,Giuron,18/02/1990,BR,DEL,216
8155,Delmore,Sneesby,12/03/1999,BA,DEF,169
8156,Tonya,Kennefick,19/12/1994,PH,DEL,994
8157,Nevil,Pucker,20/06/1984,NO,DEF,450
8158,Donielle,Hayles,16/09/1952,MA,DEL,467
8159,Cristie,Hoff,18/08/1996,CN,DEL,681
8160,Modestia,Fiddiman,11/05/2011,PL,DEF,294
8161,Charmane,Marrion,30/08/1949,ID,DEF,169
8162,Ellissa,Beecroft,28/11/1989,ID,DEL,518
8163,Correy,Haslen,02/05/1953,ML,DEL,178
8164,Estrellita,Rosterne,20/06/1985,SE,POR,918
8165,Nancey,Farrants,16/09/1952,CN,MC,962
8166,Carolan,Largen,28/01/1972,PH,DEL,596
8167,Ruby,Evert,06/08/1964,PH,DEL,956
8168,Nellie,McMenamy,17/09/1958,SE,DEL,893
8169,Shani,Joynt,02/01/1985,CN,POR,523
8170,Charin,Hanner,28/10/1991,NO,POR,505
8171,Colver,Drummond,23/02/1976,ID,POR,209
8172,Joli,Spence,25/01/2009,CN,DEL,699
8173,Gypsy,Weigh,09/05/1952,PE,DEF,958
8174,Maud,Travis,08/07/1949,ID,MC,813
8175,Sigrid,Rulten,17/03/2003,CO,DEF,959
8176,Charmine,Geraldini,12/11/2004,BD,MC,666
8177,Merilee,Lidgett,21/11/1955,PH,DEL,147
8178,Nalani,Lyfield,27/01/1963,CO,DEL,16
8179,Case,Devonish,28/05/1976,ZA,DEL,61
8180,Cobby,Dumbar,09/12/2006,CN,DEL,334
8181,Donnie,Stockport,31/01/1952,KH,MC,677
8182,Yetta,Blowes,15/02/1969,RU,MC,576
8183,Urson,Mongan,12/06/1977,CN,DEF,641
8184,Mozes,Hallward,09/04/2015,US,DEL,325
8185,Rice,Cathrall,14/07/1981,CN,DEF,37
8186,Graeme,Sitwell,01/03/1992,FR,DEF,51
8187,Corny,Simao,09/03/1957,ID,DEF,515
8188,Salomon,Benedicto,08/04/1969,US,DEL,359
8189,Janine,Comusso,19/02/1944,TJ,POR,681
8190,Kevan,Abrahamovitz,03/12/2009,BF,DEL,846
8191,Ambrosius,Soutter,11/01/1991,ZW,DEL,629
8192,Jehu,Tant,05/02/1974,ID,MC,399
8193,Bev,Volleth,17/05/1985,BA,MC,708
8194,Glenine,Hardesty,20/05/1995,RU,MC,683
8195,Chadd,Batrip,14/08/1951,ID,DEL,549
8196,Delia,Betton,13/12/1950,VN,DEL,127
8197,Hynda,Bernot,04/09/1950,PE,DEF,472
8198,Trixi,Whitcombe,09/12/1978,CD,DEL,60
8199,Nanine,Kuhnhardt,16/02/1954,MX,DEL,321
8200,Nicholle,Alphege,24/11/1965,NG,DEL,176
8201,Bartlet,Strand,02/07/1968,FR,DEL,424
8202,Sherie,Housen,07/07/1954,CI,MC,155
8203,Tobin,Folkes,12/12/1971,CN,DEF,430
8204,Jillie,Moizer,10/10/1964,SE,DEL,252
8205,Shawna,Mayou,05/08/1942,CN,MC,24
8206,Thomasin,Routhorn,05/01/1949,BR,DEL,729
8207,Moore,Bulbrook,16/09/1972,ID,MC,687
8208,Bill,Rennicks,05/07/1973,RU,DEF,702
8209,Zahara,Marritt,17/08/1970,ID,POR,764
8210,Fidelia,Featenby,05/11/1979,FR,DEL,233
8211,Freda,Vance,12/06/1981,UA,DEF,716
8212,Reginald,Wollard,22/01/1981,BG,DEF,168
8213,Renato,Gravenall,23/04/1996,FR,DEL,146
8214,Barret,Roalfe,24/07/2018,NL,DEL,757
8215,Jorrie,Wannell,06/01/1941,CN,POR,336
8216,Stormy,Slad,28/03/2004,JP,DEL,950
8217,Rosabelle,Baumer,05/04/1985,BO,DEL,461
8218,Avram,Parfett,05/12/2009,HR,POR,980
8219,Xenia,Maun,29/10/1984,SE,POR,955
8220,Liam,Pascall,19/04/1943,CZ,DEF,173
8221,Hasheem,Nelles,24/10/2002,JP,DEL,46
8222,Cristina,Caines,01/03/2011,MX,DEL,994
8223,Dunc,McPhater,23/02/1991,RU,DEL,130
8224,Fanny,Tocher,02/01/1981,CN,DEL,834
8225,Tamqrah,Slowly,22/03/1966,XK,DEL,897
8226,Minta,Howlings,19/09/2004,CN,DEL,581
8227,Corrie,O'Hengerty,08/04/2014,BA,DEF,545
8228,Sula,Osgarby,22/08/2012,CU,DEL,349
8229,Uri,Frise,15/10/1985,CF,DEL,957
8230,Verne,Trenfield,08/04/1964,UA,DEL,216
8231,Wilek,Dews,03/01/1940,DO,DEF,877
8232,Shelley,Kollas,26/03/1953,BR,DEL,5
8233,Sharyl,Adshede,26/11/1975,HN,MC,590
8234,Austen,Lannon,26/02/1959,AR,POR,451
8235,Kelwin,Cruise,17/03/1978,TH,DEL,975
8236,Sophie,Seatter,28/06/2001,RU,DEF,93
8237,Aggi,Mottinelli,20/01/1992,RU,DEL,460
8238,Rodi,Barff,06/01/2008,CN,DEF,774
8239,Amby,Woolley,11/07/2011,ID,POR,622
8240,Aubrey,Farre,25/09/2004,CN,DEL,753
8241,Shea,Ragat,19/11/1994,CN,MC,194
8242,Emmey,Antonsen,01/04/1982,RU,POR,822
8243,Annora,Hyrons,16/07/1947,ID,DEL,1000
8244,Clementina,Cracker,19/10/1949,PH,DEL,353
8245,Thedrick,Coughan,25/06/1990,ID,DEL,818
8246,Harry,Flecknoe,12/02/1994,US,POR,661
8247,Hephzibah,Pakenham,26/05/1964,CZ,DEL,729
8248,Jacqui,Brekonridge,01/07/1983,PT,DEL,123
8249,Stephanus,Culver,17/06/1986,ID,POR,510
8250,Letisha,Sherwyn,24/05/1948,CA,DEL,885
8251,Harrison,Howcroft,18/11/1999,CN,DEL,796
8252,Marybelle,Ortzen,26/04/1996,PT,DEL,932
8253,Stacia,Aire,31/08/1978,CN,DEL,127
8254,Gabriela,Eddowis,28/09/1948,AR,DEL,320
8255,Trescha,Scorey,14/07/1945,AR,DEL,11
8256,Giff,Ballin,18/05/2007,RS,DEL,697
8257,Fiann,Luter,02/05/2004,CN,DEL,178
8258,Colleen,Prall,16/05/1998,CN,DEL,601
8259,Sabra,Durnall,03/12/1981,CY,DEL,309
8260,Chiquia,Ramsay,22/09/1949,AZ,DEF,591
8261,Arney,Hinsch,30/12/2007,CN,DEL,79
8262,Lorry,Scammell,31/05/1969,CN,DEL,122
8263,Giffy,Baldack,22/01/1998,GE,DEL,824
8264,Happy,Heatly,12/06/2011,FR,DEL,786
8265,Corilla,Howett,15/08/1996,CN,DEF,670
8266,Avie,Marlor,27/12/1976,CZ,DEF,371
8267,Daphne,Urling,04/10/2009,CN,DEF,478
8268,Mack,Vallack,21/01/1942,BW,DEL,999
8269,Arabela,Duplan,23/05/1979,NG,POR,124
8270,Aurel,Philpin,07/03/1972,PL,DEF,614
8271,Coraline,Longfield,14/08/2005,CN,DEL,590
8272,Amalle,Beazley,14/11/1947,US,DEL,695
8273,Isidora,Freyne,30/03/1946,NE,MC,317
8274,Norina,Arrell,22/01/1947,PT,MC,947
8275,Jorey,Shah,03/09/2008,BR,POR,334
8276,Debi,Broadley,30/06/1966,PL,DEL,923
8277,Catriona,Deshorts,06/04/1954,CN,DEF,192
8278,Kevan,Hinstock,10/12/1966,BR,DEL,973
8279,Loren,Lusgdin,15/04/2005,TZ,DEL,427
8280,Clem,Swait,14/03/1943,CN,MC,465
8281,Queenie,De Minico,05/12/1945,RU,POR,507
8282,Garek,Cordingly,17/07/1964,CN,DEL,35
8283,Kizzee,Pallin,01/04/1944,CN,MC,960
8284,Owen,Stormonth,22/07/2001,MG,POR,726
8285,Fee,Mattaus,28/05/2002,ID,DEL,550
8286,Janeta,Spurett,04/07/1945,CN,DEL,410
8287,Carlye,Torritti,09/02/2014,PH,POR,281
8288,Rodney,Dermott,14/04/2006,ID,POR,558
8289,Haydon,Ledur,09/08/1971,AR,DEF,78
8290,Sallie,Bodker,13/03/1962,BR,DEF,167
8291,Laetitia,Purseglove,11/06/1992,NL,DEL,363
8292,Fernande,Burlay,17/10/2007,CN,POR,214
8293,Gabey,Loveland,29/12/1998,BR,DEL,916
8294,Maximilien,Bothie,14/03/1991,PH,DEL,706
8295,Dinny,Dinsale,15/09/1990,CN,DEL,455
8296,Courtney,Izkovitz,03/06/1980,NG,MC,405
8297,Yovonnda,Braney,22/05/1953,BO,DEL,887
8298,Jeddy,Lemon,06/09/1955,RU,MC,751
8299,Amelita,Habbershon,10/10/1949,CN,DEL,337
8300,Silvain,Knath,14/07/1953,PT,DEL,600
8301,Karlyn,Dressell,25/11/1955,ID,POR,475
8302,Zared,Pohlak,25/07/1957,PY,DEL,322
8303,Issy,Jakoviljevic,08/01/1960,ID,DEL,725
8304,Fan,Dennerley,13/09/1995,KR,DEL,153
8305,Joli,Pashbee,26/01/2006,PH,MC,287
8306,Fionna,Cabell,24/02/1970,CN,DEL,224
8307,Kennie,Mathevon,15/06/1943,VN,DEL,575
8308,Derwin,Larchiere,02/03/1942,TH,DEL,989
8309,Del,Disdel,20/05/1990,PL,DEL,851
8310,Arvy,Sandifer,01/06/1972,RU,DEF,714
8311,Laurella,Roswarne,09/02/2009,VE,DEL,789
8312,Dorothea,Markel,11/04/1941,AR,DEL,735
8313,Ermentrude,Toomer,22/12/1949,KG,DEL,189
8314,Legra,Gianettini,11/04/1964,CN,MC,210
8315,Brody,Watkinson,08/01/2000,PE,DEL,395
8316,Dee,Heffernan,21/02/2018,CN,DEL,70
8317,Flory,Newcomb,25/08/1992,GR,DEL,729
8318,Elsinore,Doni,20/10/1952,ID,DEL,715
8319,Tremaine,Treske,23/11/1954,SI,DEF,613
8320,Dionisio,Avis,10/09/1945,PE,DEF,190
8321,Dennet,Tschierasche,29/09/1993,CA,MC,772
8322,Arleen,Ansteys,08/11/1999,FR,POR,477
8323,Juliette,Nigh,06/02/1968,HR,DEL,69
8324,Vite,Meth,12/09/1971,SE,POR,608
8325,Paolo,Drewes,11/05/1979,PH,DEL,879
8326,Hyacintha,Freezor,10/10/2018,BR,MC,858
8327,Glenn,Dikle,22/06/1973,CN,POR,192
8328,Myrta,Mochan,27/11/1944,CN,DEF,611
8329,Dolly,Muncaster,21/12/1958,RU,DEF,543
8330,Addia,Coath,27/09/2002,US,POR,180
8331,Lesley,Forbear,24/03/2000,GR,DEF,325
8332,Clarabelle,Ilyinski,17/09/2012,BR,DEF,472
8333,Heather,Hambrick,22/01/2010,FR,MC,567
8334,Teodoor,Blackah,14/11/2011,US,DEL,379
8335,Roderick,Klimko,11/06/2011,NG,DEL,210
8336,Gabe,Zammitt,18/11/1972,PH,MC,356
8337,Tadd,Clougher,28/10/2018,ID,DEL,916
8338,Kristine,Bazoge,29/04/2017,FI,DEF,736
8339,Oren,Prestidge,30/11/1946,BR,DEL,554
8340,Darby,Ganiford,12/01/1983,UA,POR,551
8341,Hobard,Pasfield,06/06/1999,RU,DEL,703
8342,Nealy,Ealden,04/12/2011,PH,DEL,800
8343,Leesa,Dimmer,08/08/1974,PT,DEL,793
8344,Bertrando,Westmore,03/08/1958,LB,MC,569
8345,Caleb,Whithorn,28/08/1977,VN,MC,723
8346,Lari,Fallowfield,24/04/1961,HK,POR,778
8347,Nolly,Jeckells,13/08/1989,US,DEL,200
8348,Joline,Wildish,24/08/1945,RU,DEL,18
8349,Jaquith,Skillen,05/05/1958,FR,DEL,510
8350,Thor,Grunnill,26/03/1993,ID,MC,443
8351,Willette,Byrd,03/07/1997,CO,POR,502
8352,Debi,Dwire,21/11/1990,PL,DEL,802
8353,Gillan,Rentoul,11/01/1964,CN,DEL,316
8354,Haily,McKeran,05/03/1972,BR,POR,406
8355,Ursuline,Farquarson,30/06/1989,CN,DEL,559
8356,Doe,Matchell,14/05/1997,OM,MC,297
8357,Ethelbert,Scrivenor,03/03/1948,PL,DEF,806
8358,Eula,O'Donnelly,24/06/1967,CN,DEL,423
8359,Sarita,Carver,17/12/1984,JO,POR,195
8360,Sheff,McCaughran,15/02/2009,PE,DEL,904
8361,Marybelle,Abys,18/11/1997,CN,DEL,894
8362,Barrie,Axcell,06/01/1949,UA,DEL,696
8363,Tiffi,Jennings,03/11/1988,PS,MC,57
8364,Dael,Demoge,30/07/1997,SE,DEL,752
8365,Eugenius,Sansom,29/11/2005,CZ,MC,102
8366,Micaela,Pullman,29/09/2000,CN,DEF,866
8367,Octavius,Grimme,25/12/1961,CW,DEL,702
8368,Halsey,Aymeric,16/03/1966,CN,POR,472
8369,Ferrell,Guinery,29/11/2018,ID,MC,646
8370,Willey,Claussen,05/11/1980,CA,DEL,535
8371,Cecilla,Ludford,16/04/2003,FI,DEL,895
8372,Garrett,Dybbe,11/02/1958,MX,POR,360
8373,Asher,Latore,02/08/2012,ID,MC,406
8374,Marven,Feavers,07/11/1968,RS,MC,350
8375,David,De Vries,18/04/1948,TH,DEL,995
8376,Dallas,O'Connor,24/04/2003,RU,DEL,745
8377,Harrison,Mowbray,18/12/1993,CN,DEL,764
8378,Kiri,Redemile,23/08/1960,CN,POR,809
8379,Scottie,Ashworth,28/09/1960,RS,DEL,563
8380,Lisbeth,Horick,09/05/1953,CN,DEL,838
8381,Dilan,Duthy,19/05/1986,CN,DEL,578
8382,Matteo,Hedan,14/11/1984,CO,MC,89
8383,Noelani,Wansbury,02/09/2009,PL,DEL,859
8384,Law,Hurt,06/05/1995,CM,POR,633
8385,Jedd,Leatherland,01/01/1978,CN,DEL,22
8386,Laney,MacAvaddy,14/11/1984,CN,MC,934
8387,Fulvia,Happert,27/07/1977,SY,DEL,484
8388,Jeff,Mackness,13/11/2008,RU,DEL,714
8389,Diego,Culp,19/03/1962,RU,DEL,779
8390,Mycah,Bendtsen,03/08/1962,CN,DEL,800
8391,Lianne,Boxall,09/09/2008,ID,MC,538
8392,Thaxter,Harriot,01/03/1956,UG,DEL,377
8393,Lane,Lauritzen,05/01/2017,CN,POR,544
8394,Roselle,Kobierzycki,25/02/1979,CN,DEF,154
8395,Florette,Cottier,27/10/1974,CN,POR,952
8396,Carmelita,Corbet,20/04/1946,ID,DEL,322
8397,Lin,Carney,19/06/1941,FR,DEL,540
8398,Dieter,Grodden,17/08/1999,RU,DEF,841
8399,Pegeen,Ginnane,01/09/1949,ID,MC,789
8400,Maxi,Romeril,15/08/1991,ID,DEL,215
8401,Stacia,Knapman,12/06/1952,PH,MC,849
8402,Madelyn,Mattson,08/12/1972,BR,DEL,207
8403,Eli,Dollimore,22/10/1950,MX,DEF,550
8404,Gilli,Dumingos,13/03/2011,CN,DEL,246
8405,Wilona,Gautrey,10/08/1942,CN,DEL,935
8406,Mendel,Peverell,05/06/1992,BD,DEL,521
8407,Llewellyn,Tomsa,18/11/2016,ER,DEF,17
8408,Murry,Hastwell,03/04/1989,ID,DEL,428
8409,Lyn,Lafflin,30/09/2001,PK,DEL,340
8410,Jenda,Diable,28/06/1980,RU,MC,93
8411,Franklin,Haydock,02/01/1983,RU,MC,29
8412,Melinda,Hussell,10/09/1943,RU,DEL,157
8413,Selie,Liebrecht,17/10/1956,CN,MC,634
8414,Andrus,McCumesky,02/11/1985,BR,MC,158
8415,Cordey,Crosen,08/06/1957,CA,MC,640
8416,Mair,Birchett,03/06/1992,ID,DEF,5
8417,Andriette,Salliss,08/12/1947,TZ,DEL,308
8418,Berton,Bernli,24/04/1988,CN,DEF,517
8419,Marwin,Dederich,03/10/1980,PT,DEL,341
8420,Vanya,Conrath,05/10/1975,ID,DEL,273
8421,Sharl,McWhinnie,06/06/1965,NP,DEL,143
8422,Granthem,Poizer,20/05/1994,BF,DEF,937
8423,Theresita,Lowder,19/02/1980,ID,DEL,135
8424,Elva,Etteridge,04/01/1979,PH,MC,958
8425,Byron,Goode,03/01/1947,NG,DEF,78
8426,Olag,Dunleavy,02/02/1967,GR,POR,174
8427,Noland,Haldene,03/03/1977,MU,DEL,472
8428,Shina,Creswell,31/03/1979,NI,DEL,366
8429,Keane,Rouse,04/03/1990,CN,MC,657
8430,Tyson,Lugden,11/05/2007,BR,DEL,853
8431,Lance,Licciardello,31/08/2009,YE,DEL,389
8432,Carmine,Gother,27/11/1963,ID,DEL,890
8433,Salli,Jerome,10/11/2011,BR,MC,188
8434,Corbett,Chardin,13/08/1957,CN,MC,209
8435,Ava,Lavallin,18/01/1985,AR,DEL,202
8436,Meade,Bricket,25/03/2001,MN,DEL,983
8437,Honey,Lauderdale,02/02/1967,RU,DEL,237
8438,Janeczka,O' Faherty,26/12/2005,UA,DEL,96
8439,Sula,Risley,01/06/2004,CA,DEL,918
8440,Cameron,Chese,13/01/1940,CN,DEL,777
8441,Carley,Fidgeon,13/01/1941,CN,MC,554
8442,Benjie,Youson,03/06/1972,VN,DEL,962
8443,Whitby,Petrou,26/01/1988,CN,DEL,641
8444,Hali,Hemphall,27/06/1951,CN,MC,572
8445,Becka,Leech,14/04/1945,PE,MC,523
8446,Carolan,Dudleston,03/10/2000,CN,POR,906
8447,Dorita,Freyn,09/11/2015,SE,DEF,126
8448,Cynthy,Benda,02/02/2007,PL,DEL,716
8449,Issie,Dimitrescu,17/07/2018,EC,DEF,446
8450,Rubetta,Gilyott,27/12/1958,ID,DEF,792
8451,Willy,Holson,11/07/1957,CN,DEL,172
8452,Ilyssa,Gerg,06/01/2015,CN,DEL,185
8453,Howard,Officer,12/02/2008,CN,MC,595
8454,Hendrik,McNair,24/03/2014,BR,DEF,781
8455,Vasily,Kibbe,27/10/1971,ID,DEL,969
8456,Hunfredo,Skill,17/03/1983,RU,DEL,837
8457,Kory,Cadany,21/04/1989,NI,DEL,282
8458,Mick,Favell,15/03/1994,FR,DEF,675
8459,Corey,Whiles,01/03/2007,MR,POR,94
8460,Bart,Neicho,25/01/2002,CN,DEL,397
8461,Gwendolin,Leneham,25/08/1997,AR,DEL,427
8462,Caryl,Maddra,12/06/1940,BR,POR,306
8463,Alexandra,Dimnage,05/09/1993,ID,MC,821
8464,Isidoro,Bartley,23/02/1984,FR,DEL,530
8465,Alison,Castledine,24/06/1960,ID,POR,158
8466,Myrtie,Flounders,22/10/2011,CZ,DEL,418
8467,Laurianne,Pilpovic,27/12/1969,KI,DEL,412
8468,Leona,Braidley,27/03/2014,PT,DEL,347
8469,Chanda,Hasard,12/02/1967,SE,DEL,230
8470,Concordia,Stillman,27/02/1942,FR,MC,456
8471,Desi,Chessell,08/02/1996,DO,DEL,641
8472,Loleta,Derl,11/12/1995,CN,DEF,610
8473,Pansie,McGrah,13/03/1942,FR,DEL,464
8474,Tatum,Simo,14/06/1970,MY,DEF,548
8475,Felice,Rogerson,01/01/1941,PL,DEL,304
8476,Grata,Mundall,18/11/1966,BY,DEL,892
8477,Montague,O'Looney,29/09/1978,ID,DEL,401
8478,Murial,Dick,13/11/1987,ID,DEL,552
8479,Alick,Udall,25/06/2002,RU,DEL,235
8480,Halsy,Jablonski,03/08/1980,TN,DEL,459
8481,Filberto,Jelly,10/08/2009,CN,DEL,702
8482,Royal,Norheny,25/11/1948,CA,DEL,621
8483,Sherwin,Andrioni,26/09/1986,ID,DEF,651
8484,Lita,McDougall,19/08/2010,CN,DEL,656
8485,Jacinthe,Headley,09/02/1982,YE,DEL,142
8486,Kelsey,Nyssen,24/04/1949,VN,POR,965
8487,Del,Lenthall,12/05/2012,PE,MC,999
8488,Jacintha,Moro,15/12/1989,AR,DEL,576
8489,Brandea,Baptist,20/02/1958,ID,DEF,953
8490,Lane,Walczak,21/09/1943,FR,MC,135
8491,Yasmin,Stelli,10/04/2004,CN,DEL,860
8492,Hana,Howley,23/05/1982,CN,DEL,594
8493,Ingelbert,Casone,12/02/1976,PH,DEL,56
8494,Micky,Gormally,28/09/1983,US,MC,47
8495,Sargent,Marmyon,26/06/1953,BR,DEL,363
8496,Teresita,Kruszelnicki,07/05/1977,HR,DEF,645
8497,Katherina,Tuttiett,14/03/1942,CN,MC,275
8498,Elva,Fernan,08/11/1950,GR,POR,418
8499,Robinett,Gairdner,19/09/1944,RU,POR,487
8500,Gabey,Fitchell,26/12/1997,ID,DEL,939
8501,Freeman,Sautter,03/06/2002,CU,DEL,988
8502,Rickert,Lawton,08/05/1970,CN,DEL,113
8503,Kort,Blasli,07/08/2008,AL,DEL,473
8504,Nola,Ryves,19/07/1977,BR,MC,108
8505,Drew,Fowden,08/10/1995,PH,DEL,805
8506,Durant,Quennell,30/06/2017,RS,DEL,40
8507,Maynard,Thickett,07/10/1999,PH,DEF,854
8508,Dian,Grimsdale,25/01/1952,PT,DEL,418
8509,Zachariah,Goldthorpe,14/06/1996,PT,DEF,179
8510,Dana,Chataignier,11/08/2001,SE,DEL,496
8511,Malina,MacKeller,04/07/1978,PH,DEF,367
8512,Hill,Kinde,27/10/1984,ID,POR,550
8513,Stace,Phelip,22/09/1954,BR,DEL,60
8514,Duncan,Cordy,19/07/1996,PL,DEL,26
8515,Nita,Ham,01/02/2011,AL,DEL,46
8516,Janessa,Bohan,04/09/1974,FR,DEL,657
8517,Peggie,Dietz,05/10/2011,PH,MC,881
8518,Menard,Prevett,09/10/1944,AL,DEL,668
8519,Elyssa,Moylane,22/03/2011,VN,DEL,164
8520,Sybille,Allitt,05/10/2003,BF,DEL,391
8521,Rochell,Berthe,14/09/1960,ID,POR,37
8522,Trudy,Willerstone,12/01/1988,ID,DEL,38
8523,Jeffie,Stummeyer,09/11/2014,SE,POR,204
8524,Engracia,Thick,26/12/2011,TH,DEL,677
8525,Tabbitha,Brunger,14/05/2010,CN,DEL,386
8526,Graeme,Reaper,10/11/2011,CZ,DEF,330
8527,Sybil,Hernik,18/12/2017,VE,POR,704
8528,Brit,Tuerena,09/05/1975,ZW,DEL,725
8529,Trudey,Raimbauld,10/06/1946,BR,MC,272
8530,Neale,Cobley,16/06/1995,PL,DEL,24
8531,Candis,Jaquemar,22/08/1976,RS,DEF,248
8532,Trenton,Mateus,12/11/1989,AF,DEL,565
8533,Rodge,Bartle,17/03/1972,PL,DEL,693
8534,Edee,Cosin,22/02/1944,CN,DEF,12
8535,Phyllys,Sabin,04/10/1948,FR,DEF,126
8536,Wittie,Harvett,01/09/1951,CZ,MC,528
8537,Ardine,Kedslie,20/07/1983,PH,DEL,36
8538,Callie,Rigglesford,24/10/1971,TZ,DEL,836
8539,Darlene,Clacey,22/05/1965,SE,DEF,487
8540,Bronnie,Hallen,01/04/1962,MA,MC,507
8541,My,Edgeller,18/04/1975,VE,POR,235
8542,Bertie,Dayes,25/05/1971,FR,MC,171
8543,Brana,Eisak,25/08/1949,SE,MC,984
8544,Felicle,Bread,01/06/1967,CA,DEF,73
8545,Dalston,Liverseege,22/12/1962,CN,DEL,580
8546,Vidovic,Healey,25/05/1985,HN,DEL,327
8547,Pavlov,Rilton,21/08/2001,JP,DEL,482
8548,Judi,Skpsey,26/05/1988,RU,DEL,136
8549,Jolee,Limer,25/06/1989,IQ,DEL,16
8550,Rosita,Carhart,27/01/1996,CN,DEL,120
8551,Arlyn,Doyley,25/02/2006,IR,DEL,232
8552,Zedekiah,Bollis,23/07/1942,IE,MC,865
8553,Husein,Skelhorne,21/10/1940,SL,DEL,84
8554,Madelena,Petto,07/08/1972,DK,POR,442
8555,Ario,Colicot,15/08/1962,US,DEL,212
8556,Daisey,Andriessen,15/09/1974,SE,DEL,678
8557,Hugh,Gerault,09/12/2002,MX,MC,720
8558,Andrew,Waddoups,21/11/1942,PH,MC,624
8559,Tucky,Goude,11/11/1951,CL,MC,546
8560,Kalle,Riehm,31/12/2002,ET,DEL,156
8561,Tiena,Caramuscia,13/08/1951,BD,POR,905
8562,Zechariah,Avrahamy,13/09/1948,CN,DEF,744
8563,Clayborne,Matsell,13/01/1962,PE,POR,481
8564,Denyse,Leblanc,07/05/1963,BR,MC,176
8565,Lindsey,Pieters,06/08/1957,EG,MC,317
8566,Charlena,Dundon,01/08/1963,PH,MC,335
8567,Charmion,Itzcovich,15/12/2013,BR,DEL,375
8568,Tomkin,Lutton,05/05/1960,FR,MC,523
8569,Reiko,Plover,22/04/1956,CN,POR,578
8570,Job,Rapinett,13/03/1966,CN,MC,249
8571,Carolus,Harbage,17/06/2009,EE,DEL,203
8572,Alecia,Nolot,06/07/1940,CN,DEL,958
8573,Patrica,Killick,11/10/1970,PH,POR,538
8574,Courtnay,Pennycord,22/10/2002,ID,DEL,167
8575,Gloriana,Sollom,29/04/2013,AR,DEL,365
8576,Shamus,Swansborough,13/09/2012,CN,DEL,165
8577,Sheryl,Jumonet,20/12/1959,AR,POR,766
